,CTL,TSB,TSS,Duration,Intensity,SDNN,RMSSD,Feeling,Run EF,Swim hrs,Bike hrs,Run hrs,HRZone1Minutes,HRZone2Minutes,HRZone3Minutes,HRZone4Minutes,HRZone5Minutes,HRZone6Minutes,HRZone7Minutes,Month Run EF,Week Volume,Month Volume,Year Volume,Month TSS,Year TSS,Week IF,Month IF,Year IF,FeelPrev,FeelPrev2,FeelPrev3,FeelPrev4,FeelPrev4avg,Swim hrs mo,Bike hrs mo,Run hrs mo,HRZone1MinutesMonth,HRZone2MinutesMonth,HRZone3MinutesMonth,HRZone4MinutesMonth,HRZone5MinutesMonth,HRZone6MinutesMonth,HRZone7MinutesMonth,DurationPrev,IntensityPrev,SDNN7,RMSSD2
6/2/2018,20.86942032,-2.342268429,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.120979465,0.621428571,0.461785714,0.896630137,14.10714286,39.55068493,0.111285714,0.11752381,0.313166667,5,5,5,5,5,0,0,0,57,31,7,0,82,0,0,0,0,50.28847748,-41.61121857
6/3/2018,20.37839806,-2.287158803,0,0,0,42,39,50,0,0,0,0,0,0,0,0,0,0,0,0.120979465,0.621428571,0.461785714,0.893890411,14.10714286,39.40273973,0.111285714,0.11752381,0.312242009,5,5,5,5,5,0,0,0,57,31,7,0,82,0,0,0,0,48.21635811,-39
6/4/2018,21.52238235,5.328625482,69,2,0.59,33,34,50,0,0,2,0,47,7,5,0,0,0,0,0.120979465,0.907142857,0.533214286,0.896438356,16.57142857,39.47945205,0.195571429,0.138595238,0.312780822,50,5,5,5,16.25,0,0,0,104,38,12,0,82,0,0,0,0,44.85852445,-34
6/5/2018,22.33358254,3.778532682,56,1.83,0.6,56.50483559,41.61121857,5,0.798611111,0.31,0,1.12,5,0,0,0,0,0,0,0.149501291,0.905714286,0.598571429,0.897561644,18.57142857,39.57808219,0.227857143,0.16002381,0.313869863,50,50,5,5,27.5,0,0,0,109,38,12,0,82,0,0,2,0.59,45.93064382,-41.61121857
6/6/2018,23.64331945,6.100693493,78,2.05,0.62,46,38,50,0,0,2.05,0,52,22,4,0,0,0,0,0.149501291,0.912857143,0.671785714,0.899342466,21.35714286,39.70410959,0.290714286,0.182166667,0.314682648,5,50,50,5,27.5,0,0,0,161,60,16,0,82,0,0,1.83,0.6,47.5020724,-38
6/7/2018,23.08703202,-2.591160914,0,0,0,32,38,50,0,0,0,0,0,0,0,0,0,0,0,0.149501291,0.84,0.671785714,0.896054795,21.35714286,39.6,0.258571429,0.182166667,0.313915525,50,5,50,50,38.75,0,0,0,161,60,16,0,82,0,0,2.05,0.62,46.07350097,-38
6/8/2018,22.5438331,-2.530195268,0,0,0,61,85,50,0,0,0,0,0,0,0,0,0,0,0,0.149501291,0.84,0.671785714,0.89169863,21.35714286,39.41369863,0.258571429,0.182166667,0.31223516,50,50,5,50,38.75,0,0,0,161,60,16,0,82,0,0,0,0,46.71566731,-85
6/9/2018,22.01341473,-2.470664041,0,0,0,56.50483559,41.61121857,50,0,0,0,0,0,0,0,0,0,0,0,0.149501291,0.84,0.671785714,0.886465753,21.35714286,39.20273973,0.258571429,0.182166667,0.311228311,50,50,50,5,38.75,0,0,0,161,60,16,0,82,0,0,0,0,46.71566731,-41.61121857
6/10/2018,21.49547621,-2.412533483,0,0,0,0,26,50,0,0,0,0,0,0,0,0,0,0,0,0.149501291,0.84,0.671785714,0.882438356,21.35714286,39.03013699,0.258571429,0.182166667,0.309940639,50,50,50,50,50,0,0,0,161,60,16,0,82,0,0,0,0,40.71566731,-26
6/11/2018,20.98972391,-2.355770639,0,0,0,55,74,5,0,,,,0,0,0,0,0,0,0,0.149501291,0.554285714,0.671785714,0.882438356,21.35714286,39.03013699,0.174285714,0.182166667,0.309940639,50,50,50,50,50,0,0,0,161,60,16,0,82,0,0,0,0,43.85852445,-74
6/12/2018,20.49587111,-2.300343329,0,0,0,38,37,5,0,,,,0,0,0,0,0,0,0,0.149501291,0.292857143,0.62,0.879780822,20.21428571,38.91506849,0.088571429,0.165380952,0.309098174,5,50,50,50,38.75,0,0,0,161,60,16,0,0,0,0,0,0,41.21497651,-37
6/13/2018,20.01363783,-2.246220131,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.149501291,0,0.62,0.876684932,20.21428571,38.8,0,0.165380952,0.308038813,5,5,50,50,27.5,0,0,0,161,60,16,0,0,0,0,0,0,42.71566731,-41.61121857
6/14/2018,19.54275069,-2.19337036,0,0,0,43,26,50,0,0,0,0,0,0,0,0,0,0,0,0.149501291,0,0.62,0.873287671,20.21428571,38.63835616,0,0.165380952,0.3061621,5,5,5,50,16.25,0,0,0,161,60,16,0,0,0,0,0,0,44.28709588,-26
6/15/2018,19.08294273,-2.141764054,0,0,0,34,34,50,0,0,0,0,0,0,0,0,0,0,0,0.149501291,0,0.62,0.869917808,20.21428571,38.5369863,0,0.165380952,0.305194064,50,5,5,5,16.25,0,0,0,161,60,16,0,0,0,0,0,0,40.42995303,-34
6/16/2018,18.63395327,-2.091371959,0,0,0,56.50483559,41.61121857,50,0,0,0,0,0,0,0,0,0,0,0,0.149501291,0,0.62,0.866547945,20.21428571,38.37808219,0,0.165380952,0.303952055,50,50,5,5,27.5,0,0,0,161,60,16,0,0,0,0,0,0,40.42995303,-41.61121857
6/17/2018,18.19552778,-2.042165504,0,0,0,56.50483559,41.61121857,50,0,0,0,0,0,0,0,0,0,0,0,0.149501291,0,0.62,0.863616438,20.21428571,38.27671233,0,0.165380952,0.303184932,50,50,50,5,38.75,0,0,0,161,60,16,0,0,0,0,0,0,48.5020724,-41.61121857
6/18/2018,18.59090867,1.841665748,35,2.32,0.203333333,74,61,50,1.393939394,0.27,0,1.72,0,0,0,0,0,0,0,0.199284841,0.331428571,0.648571429,0.86430137,20.10714286,38.17260274,0.029047619,0.154785714,0.302502283,50,50,50,50,50,0,0,0,161,60,16,0,0,0,0,0,0,51.21635811,-61
6/19/2018,18.15349594,-2.037448083,0,0,0,15,6,50,0,0,0,0,0,0,0,0,0,0,0,0.175713412,0.331428571,0.606071429,0.86430137,19.21428571,38.17260274,0.029047619,0.146392857,0.302502283,50,50,50,50,50,0,0,0,161,60,16,0,0,0,0,2.32,0.203333333,47.93064382,-6
6/20/2018,17.7263748,-1.989510366,0,0.72,0,30,19,50,1.055979644,0,0,0.72,0,0,0,0,0,0,0,0.181368478,0.434285714,0.551428571,0.862520548,16.57142857,38.08767123,0.029047619,0.124785714,0.301824201,50,50,50,50,50,0,0,0,161,60,16,0,0,0,0,0,0,44.14423874,-19
6/21/2018,18.08573744,1.673894425,33,0.7,0.345,100,116,50,0.962059621,0,0,0.7,0,0,0,0,0,0,0,0.186092492,0.534285714,0.523928571,0.862328767,16.39285714,38.09863014,0.078333333,0.125083333,0.302344749,50,50,50,50,50,0,0,0,161,60,16,0,0,0,0,0.72,0,52.28709588,-116
6/22/2018,18.43664488,1.634510513,33,0.8,0.32,34,29,29,0.882352941,0,0,0.8,0,0,0,0,0,0,0,0.217605097,0.648571429,0.5525,0.864520548,17.57142857,38.1890411,0.124047619,0.136511905,0.303221461,50,50,50,50,50,0,0,0,161,60,16,0,0,0,0,0.7,0.345,52.28709588,-29
6/23/2018,18.87340932,2.034428385,37,0.65,0.75,56.50483559,41.61121857,79,1.023622047,0,0,0.65,0,0,0,0,0,0,0,0.218448741,0.741428571,0.550714286,0.860767123,17.57142857,38.16164384,0.231190476,0.150261905,0.304591324,29,50,50,50,44.75,0,0,0,145,54,15,0,0,0,0,0.8,0.32,52.28709588,-41.61121857
6/24/2018,18.42934983,-2.068408399,0,0,0,50,34,50,0,0,0,0,0,0,0,0,0,0,0,0.218448741,0.741428571,0.550714286,0.85890411,17.57142857,38.07123288,0.231190476,0.150261905,0.304118721,79,29,50,50,52,0,0,0,145,54,15,0,0,0,0,0.65,0.75,51.35783366,-34
6/25/2018,18.41924795,-0.047054074,18,0.65,0.45,56.50483559,41.61121857,50,0.945945946,0,0,0.65,0,0,0,0,0,0,0,0.252232525,0.502857143,0.573928571,0.858794521,18.21428571,38.02739726,0.266428571,0.166333333,0.304712329,50,79,29,50,52,0,0,0,145,54,15,0,0,0,0,0,0,48.85852445,-41.61121857
6/26/2018,17.98587412,-2.018635135,0,0,0,56.50483559,41.61121857,50,0,0,0,0,0,0,0,0,0,0,0,0.252232525,0.502857143,0.508214286,0.851013699,16.28571429,37.72054795,0.266428571,0.15297619,0.303665753,50,50,79,29,52,0,0,0,121,34,11,0,0,0,0,0.65,0.45,54.78778668,-41.61121857
6/27/2018,18.76264082,3.618143077,51,0.85,0.77,53,38,50,1.10619469,0,0,0.85,0,0,0,0,0,0,0,0.291739478,0.521428571,0.467142857,0.850520548,16,37.75616438,0.376428571,0.174047619,0.30459726,50,50,50,79,57.25,0,0,0,104,29,9,0,0,0,0,0,0,58.07350097,-38
6/28/2018,20.13286765,6.382452732,77,1.82,0.686666667,56.50483559,41.61121857,42,1.217391304,0,1.12,0.5,0,0,0,0,0,0,0,0.335217739,0.681428571,0.513928571,0.851260274,17.39285714,37.74246575,0.425238095,0.190535714,0.305903196,50,50,50,50,50,0,0,0,104,29,9,0,0,0,0,0.85,0.77,51.85990605,-41.61121857
6/29/2018,20.60030777,2.177314269,40,1.14,0.61,56.50483559,41.61121857,34,0.954301075,0.72,0,0.42,0,0,0,0,0,0,0,0.36929992,0.73,0.554642857,0.850712329,18.82142857,37.72876712,0.466666667,0.212321429,0.306389498,42,50,50,50,48,0,0,0,104,29,9,0,0,0,0,1.82,0.686666667,55.07488256,-41.61121857
6/30/2018,20.82146667,1.030147868,30,0.67,0.66,30,37,50,0.973333333,0,0,0.67,0,0,0,0,0,0,0,0.404061825,0.732857143,0.578571429,0.849972603,19.89285714,37.64109589,0.453809524,0.235892857,0.306654338,34,42,50,50,44,0,0,0,104,29,9,0,0,0,0,1.14,0.61,51.28847748,-37
7/1/2018,20.33157268,-2.281903381,0,0,0,30,21,5,0,,,,0,0,0,0,0,0,0,0.404061825,0.732857143,0.578571429,0.84969863,19.89285714,37.63287671,0.453809524,0.235892857,0.306289041,50,34,42,50,44,0,0,0,104,29,9,0,0,0,0,0.67,0.66,48.43133462,-21
7/2/2018,20.34729965,0.073255481,21,0.67,0,97,76,50,0.855457227,0,0,0.67,0,0,0,0,0,0,0,0.434613869,0.735714286,0.531071429,0.849671233,18.17857143,37.60547945,0.38952381,0.214821429,0.305120091,5,50,34,42,32.75,0,0,0,57,22,4,0,0,0,0,0,0,54.21635811,-76
7/3/2018,20.69205297,1.60584492,35,0.7,0.71,97,76,50,0,0,0.7,0,0,0,0,0,0,0,0,0.406092044,0.835714286,0.490714286,0.845041096,17.42857143,37.40273973,0.490952381,0.21875,0.305339269,50,5,50,34,34.75,0,0,0,52,22,4,0,0,0,0,0.67,0,60.0013816,-76
7/4/2018,21.42867616,3.431156475,52,1.69,0.583333333,97,76,50,0.895316804,0.72,0,0.77,0,0,0,0,0,0,0,0.438067644,0.955714286,0.477857143,0.844054795,16.5,37.32876712,0.464285714,0.217440476,0.305284475,50,50,5,50,38.75,0,0,0,0,0,0,0,0,0,0,0.7,0.71,66.28709588,-76
7/5/2018,22.73617568,6.090271823,77,1.82,0.423333333,56.50483559,41.61121857,50,0.92,0,1.1,0.72,0,0,0,0,0,0,0,0.470924787,0.955714286,0.542857143,0.846109589,19.25,37.43287671,0.426666667,0.232559524,0.305403196,50,50,50,5,38.75,0,0,0,0,0,0,0,0,0,0,1.69,0.583333333,66.28709588,-41.61121857
7/6/2018,22.20123181,-2.491743592,0,0,0,97,76,50,0,0,0,0,0,0,0,0,0,0,0,0.470924787,0.792857143,0.542857143,0.840739726,19.25,37.22739726,0.33952381,0.232559524,0.303786758,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,1.82,0.423333333,72.07211937,-76
7/7/2018,23.34938452,5.348041802,71,2.24,0.605,56.50483559,41.61121857,50,1.016260163,0,1.72,0.52,45,2,1,0,0,0,0,0.507219793,1.017142857,0.622857143,0.845287671,21.78571429,37.31232877,0.331666667,0.254166667,0.304695434,50,50,50,50,50,0,0,0,45,2,1,0,0,0,0,0,0,75.85852445,-41.61121857
7/8/2018,22.80001289,-2.558947472,0,0,0,97,76,50,0,0,0,0,0,0,0,0,0,0,0,0.507219793,1.017142857,0.622857143,0.836739726,21.78571429,36.96164384,0.331666667,0.254166667,0.302969406,50,50,50,50,50,0,0,0,45,2,1,0,0,0,0,2.24,0.605,85.42995303,-76
7/9/2018,22.26356704,-2.498739754,0,0,0,46,61,5,0,,,,0,0,0,0,0,0,0,0.507219793,0.921428571,0.622857143,0.833945205,21.78571429,36.83287671,0.331666667,0.254166667,0.301800457,50,50,50,50,50,0,0,0,45,2,1,0,0,0,0,0,0,78.14423874,-61
7/10/2018,21.73974286,-2.439948622,0,0,0,63,53,5,0,,,,0,0,0,0,0,0,0,0.507219793,0.821428571,0.622857143,0.82969863,21.78571429,36.72328767,0.230238095,0.254166667,0.300878082,5,50,50,50,38.75,0,0,0,45,2,1,0,0,0,0,0,0,73.28709588,-53
7/11/2018,21.22824338,-2.382540746,0,0,0,40,20,50,0,0,0,0,0,0,0,0,0,0,0,0.507219793,0.58,0.622857143,0.824273973,21.78571429,36.55616438,0.146904762,0.254166667,0.299846119,5,5,50,50,27.5,0,0,0,45,2,1,0,0,0,0,0,0,65.14423874,-20
7/12/2018,21.71696777,2.276455469,42,1.3,0.393333333,0,0,50,0.666666667,0,0.5,0.5,9,3,5,6,6,0,0,0.531029316,0.505714286,0.669285714,0.825178082,23.28571429,36.50410959,0.142619048,0.268214286,0.299672603,50,5,5,50,27.5,0,0,0,54,5,6,6,6,0,0,0,0,57.07211937,0
7/13/2018,21.20600415,-2.380044738,0,0,0,56.50483559,41.61121857,50,0,0,0,0,0,0,0,0,0,0,0,0.531029316,0.505714286,0.669285714,0.818410959,23.28571429,36.30410959,0.142619048,0.268214286,0.29822968,50,50,5,5,27.5,0,0,0,54,5,6,6,6,0,0,1.3,0.393333333,51.28709588,-41.61121857
7/14/2018,20.70706264,-2.3240463,0,0,0,0,0,5,0,,,,0,0,0,0,0,0,0,0.531029316,0.185714286,0.669285714,0.816575342,23.28571429,36.20821918,0.056190476,0.268214286,0.297572146,50,50,50,5,38.75,0,0,0,54,5,6,6,6,0,0,0,0,43.21497651,0
7/15/2018,20.21986038,-2.269365411,0,0,0,56.50483559,41.61121857,50,0,0,0,0,0,0,0,0,0,0,0,0.531029316,0.185714286,0.669285714,0.815452055,23.28571429,36.15342466,0.056190476,0.268214286,0.296613242,5,50,50,50,38.75,0,0,0,54,5,6,6,6,0,0,0,0,37.42995303,-41.61121857
7/16/2018,20.1441025,-0.352876693,17,0.8,0.46,56.50483559,41.61121857,50,0,0,0,0.8,0,0,0,0,0,0,0,0.481245767,0.3,0.615,0.815232877,22.64285714,36.1369863,0.121904762,0.277380952,0.297416895,50,5,50,50,38.75,0,0,0,54,5,6,6,6,0,0,0,0,38.93064382,-41.61121857
7/17/2018,21.08184454,4.367958737,60,1.17,0.36,56.50483559,41.61121857,50,0,0,1.17,0,13,5,6,15,22,11,0,0.481245767,0.467142857,0.656785714,0.815616438,24.78571429,36.16986301,0.173333333,0.290238095,0.297782192,50,50,5,50,38.75,0,0,0,67,10,12,21,28,11,0,0.8,0.46,38.00276319,-41.61121857
7/18/2018,20.5858243,-2.310439178,0,0,0,0,0,5,0,,,,0,0,0,0,0,0,0,0.443532208,0.467142857,0.631071429,0.815616438,24.78571429,36.16986301,0.173333333,0.290238095,0.297782192,50,50,50,5,38.75,0,0,0,67,10,12,21,28,11,0,1.17,0.36,32.28847748,0
7/19/2018,21.27789024,3.223610904,50,1.3,0.305,0,0,50,0,0,1.3,0,7,9,14,24,14,10,0,0.409172936,0.467142857,0.6525,0.816767123,25.39285714,36.23561644,0.160714286,0.288809524,0.298124658,5,50,50,50,38.75,0,0,0,74,19,26,45,42,21,0,0,0,32.28847748,0
7/20/2018,21.31840858,0.18873253,23,0.62,0.2,56.50483559,41.61121857,50,0.833333333,0,0,0.62,5,14,4,5,0,0,0,0.407422235,0.555714286,0.646071429,0.812493151,25.03571429,36.17260274,0.189285714,0.28452381,0.29783242,50,5,50,50,38.75,0,0,0,79,33,30,50,42,21,0,1.3,0.305,32.28847748,-41.61121857
7/21/2018,22.84025733,7.088700546,86,2.32,0.64,72,36,50,1.016260163,0,1.8,0.52,14,44,38,7,0,0,0,0.407159311,0.887142857,0.705714286,0.815917808,26.78571429,36.27945205,0.280714286,0.280595238,0.29843516,50,50,5,50,38.75,0,0,0,93,77,68,57,42,21,0,0.62,0.2,42.57419177,-36
7/22/2018,22.3028646,-2.503150295,0,0,0,91,14,5,0,,,,0,0,0,0,0,0,0,0.407159311,0.887142857,0.705714286,0.810383562,26.78571429,36.09863014,0.280714286,0.280595238,0.297654338,50,50,50,5,38.75,0,0,0,93,77,68,57,42,21,0,2.32,0.64,47.5020724,-14
7/23/2018,21.77811581,-2.44425539,0,0,0,0,0,5,0,,,,0,0,0,0,0,0,0,0.373375527,0.772857143,0.6825,0.808191781,26.14285714,36.02465753,0.215,0.26452381,0.296065297,5,50,50,50,38.75,0,0,0,93,77,68,57,42,21,0,0,0,39.42995303,0
7/24/2018,22.72446891,4.408068604,62,1.2,0.72,81,10,50,0,0,1.2,0,11,26,23,11,1,0,0,0.373375527,0.777142857,0.725357143,0.804712329,28.35714286,35.99178082,0.266428571,0.290238095,0.297161187,5,5,50,50,27.5,0,0,0,104,103,91,68,43,21,0,0,0,42.92926223,-10
7/25/2018,22.18980048,-2.490460603,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.333868574,0.777142857,0.695,0.80230137,26.53571429,35.91506849,0.266428571,0.262738095,0.296649772,50,5,5,50,27.5,0,0,0,104,103,91,68,43,21,0,1.2,0.72,51.0013816,-41.61121857
7/26/2018,23.4323354,5.787669752,75,1.77,0.63,194,46,50,0.943396226,0,1.1,0.67,49,11,5,16,20,3,0,0.324083035,0.844285714,0.693214286,0.804712329,26.46428571,35.91780822,0.312857143,0.260714286,0.297129224,5,50,5,5,16.25,0,0,0,153,114,96,84,63,24,0,0,0,78.71566731,-46
7/27/2018,23.84567292,1.92530689,41,0.8,0.36,56.50483559,41.61121857,5,0.932835821,0,0,0.8,5,12,11,10,3,0,0,0.323316419,0.87,0.681071429,0.804657534,26.5,35.94246575,0.335714286,0.251785714,0.296430594,50,5,50,5,27.5,0,0,0,158,126,107,94,66,24,0,1.77,0.63,78.71566731,-41.61121857
7/28/2018,23.77871904,-0.311868072,21,0.7,0.55,56.50483559,41.61121857,50,0.766129032,0,0,0.7,9,21,8,1,0,0,0,0.315916266,0.638571429,0.682142857,0.804383562,26.17857143,35.92054795,0.322857143,0.247857143,0.296293607,5,50,5,50,27.5,0,0,0,167,147,115,95,66,24,0,0.8,0.36,76.5020724,-41.61121857
7/29/2018,25.05445433,5.942315511,78,1.6,0.7,91,106,50,0.868055556,0,0,1.6,5,7,17,38,14,0,0,0.34691825,0.867142857,0.739285714,0.804712329,28.96428571,35.83835616,0.422857143,0.272857143,0.29743516,50,5,50,5,27.5,0,0,0,172,154,132,133,80,24,0,0.7,0.55,76.5020724,-106
7/30/2018,24.67672009,-1.759468446,9,0.77,0.34,24,29,50,0.709219858,0,0,0.77,23,8,0,0,0,0,0,0.341695487,0.977142857,0.742857143,0.801863014,28.53571429,35.72876712,0.471428571,0.285,0.297654338,50,50,5,50,38.75,0,0,0,195,162,132,133,80,24,0,1.6,0.7,79.93064382,-29
7/31/2018,25.6960438,4.747962306,68,1.77,0.41,76,67,2,0,0,0.97,0,32,23,16,5,17,3,0,0.341695487,1.058571429,0.781071429,0.800493151,29.71428571,35.67945205,0.427142857,0.274285714,0.297544749,50,50,50,5,38.75,0,0,0,227,185,148,138,97,27,0,0.77,0.34,79.21635811,-67
8/1/2018,25.60908212,-0.405063437,22,0.62,0.295,44,48,50,0.7960199,0,0,0.62,1,19,16,2,0,0,0,0.338149169,1.147142857,0.742857143,0.798767123,28.64285714,35.63835616,0.469285714,0.263988095,0.297366667,2,50,50,50,38,0,0,0,228,204,164,140,97,27,0,1.77,0.41,77.42995303,-48
8/2/2018,27.35937495,8.152782401,100,2.07,0.67,100,85,5,0.906862745,0,1,0.67,33,21,16,15,10,0,0,0.337679981,1.19,0.751785714,0.803123288,29.46428571,35.77260274,0.475,0.272797619,0.296407763,50,2,50,50,38,0,0,0,261,225,180,155,107,27,0,0.62,0.295,64.0013816,-85
8/3/2018,27.9391273,2.700459411,52,0.94,0.73,26,11,10,1.024691358,0.47,0,0.47,2,4,14,9,0,0,0,0.374276101,1.21,0.785357143,0.801260274,31.32142857,35.75890411,0.527857143,0.298869048,0.297181735,5,50,2,50,26.75,0,0,0,263,229,194,164,107,27,0,2.07,0.67,59.64354794,-11
8/4/2018,27.86997459,-0.322110091,25,0.52,0.69,56,43,50,0.992063492,0,0,0.52,3,18,8,1,0,0,0,0.373411934,1.184285714,0.723928571,0.799342466,29.67857143,35.68219178,0.547857143,0.301904762,0.297939726,10,5,50,2,16.75,0,0,0,221,245,201,165,107,27,0,0.94,0.73,59.57142857,-43
8/5/2018,28.43771339,2.644500863,52,1.07,0.7,84,46,50,0.974358974,0,0,1.07,9,19,13,9,6,0,0,0.408210469,1.108571429,0.762142857,0.795671233,31.53571429,35.54520548,0.547857143,0.326904762,0.297980822,50,10,5,50,28.75,0,0,0,230,264,214,174,113,27,0,0.52,0.69,58.57142857,-46
8/6/2018,27.76862196,-3.116596701,0,0,0,100,59,5,0,,,,0,0,0,0,0,0,0,0.408210469,0.998571429,0.762142857,0.791561644,31.53571429,35.2739726,0.499285714,0.326904762,0.295761644,50,50,10,5,28.75,0,0,0,230,264,214,174,113,27,0,1.07,0.7,69.42857143,-59
8/7/2018,27.11527312,-3.043268437,0,0,0,42,28,5,0,,,,0,0,0,0,0,0,0,0.408210469,0.745714286,0.762142857,0.786958904,31.53571429,34.97534247,0.440714286,0.326904762,0.294227397,5,50,50,10,28.75,0,0,0,230,264,214,174,113,27,0,0,0,64.57142857,-28
8/8/2018,27.25373082,0.644929504,33,0.67,0.7,144,129,3,0.887290168,0,0,0.67,4,3,9,14,10,0,0,0.439899403,0.752857143,0.786071429,0.783616438,32.71428571,34.87123288,0.498571429,0.351904762,0.294985388,5,5,50,50,27.5,0,0,0,234,267,223,188,123,27,0,0,0,78.85714286,-129
8/9/2018,27.60068566,1.616099483,42,1.12,0.565,120,48,5,0.64738292,0,0.7,0.42,16,26,5,7,9,0,0,0.439210698,0.617142857,0.779642857,0.785589041,32.71428571,34.92328767,0.483571429,0.358035714,0.294451142,3,5,5,50,15.75,0,0,0,241,290,223,189,126,27,0,0.67,0.7,81.71428571,-48
8/10/2018,26.95128808,-3.024863662,0,0,0,85,66,5,0,,,,0,0,0,0,0,0,0,0.439210698,0.482857143,0.779642857,0.78230137,32.71428571,34.83835616,0.379285714,0.358035714,0.293519635,5,3,5,5,4.5,0,0,0,241,290,223,189,126,27,0,1.12,0.565,90.14285714,-66
8/11/2018,26.31716973,-2.953693722,0,0,0,97,79,5,0,,,,0,0,0,0,0,0,0,0.439210698,0.408571429,0.779642857,0.779013699,32.71428571,34.65205479,0.280714286,0.358035714,0.29229589,5,5,3,5,4.5,0,0,0,241,290,223,189,126,27,0,0,0,96,-79
8/12/2018,25.69797111,-2.884198291,0,0,0,58,61,5,0,,,,0,0,0,0,0,0,0,0.439210698,0.255714286,0.779642857,0.772383562,32.71428571,34.38082192,0.180714286,0.358035714,0.290378082,5,5,5,3,4.5,0,0,0,241,290,223,189,126,27,0,0,0,92.28571429,-61
8/13/2018,25.37568095,-1.501212527,12,0.72,0.41,56.50483559,41.61121857,5,0.714285714,0,0,0.72,17,4,0,0,0,0,0,0.464720902,0.358571429,0.776785714,0.768876712,32.53571429,34.03561644,0.239285714,0.35625,0.289227397,5,5,5,5,5,0,0,0,258,294,223,189,126,27,0,0,0,86.07211937,-41.61121857
8/14/2018,26.68442736,6.096079768,81,1.3,0.79,76,49,5,0,0,1.3,0,9,8,34,26,0,0,0,0.464720902,0.544285714,0.781428571,0.767506849,33.28571429,34.11780822,0.352142857,0.371607143,0.289939726,5,5,5,5,5,0,0,0,254,297,251,200,104,16,0,0.72,0.41,90.92926223,-49
8/15/2018,27.58592816,4.199148703,65,1.12,0.76,60,48,5,0.97323601,0,0,1.12,6,3,20,22,9,0,0,0.499479331,0.608571429,0.821428571,0.768164384,35.60714286,34.08493151,0.360714286,0.39875,0.289473973,5,5,5,5,5,0,0,0,260,300,271,222,113,16,0,1.3,0.79,78.92926223,-48
8/16/2018,28.48974648,4.209943603,66,2.07,0.555,122,92,3,0.863636364,0,1.2,0.87,39,27,34,23,0,0,0,0.530323487,0.744285714,0.848928571,0.773835616,36.17857143,34.26575342,0.359285714,0.407678571,0.290994521,5,5,5,5,5,0,0,0,292,318,291,221,99,6,0,1.12,0.76,79.21497651,-92
8/17/2018,28.90173321,1.919014993,46,0.67,0.82,97,44,4,1.078431373,0,0,0.67,3,6,7,20,4,0,0,0.539076988,0.84,0.850714286,0.775671233,37,34.39178082,0.476428571,0.429821429,0.293241096,3,5,5,5,4.5,0,0,0,290,310,294,236,103,6,0,2.07,0.555,80.92926223,-44
8/18/2018,28.71581876,-0.865980866,21,0.68,0,87,83,5,0.986394558,0,0,0.68,38,0,0,0,0,0,0,0.53801036,0.937142857,0.792142857,0.773041096,34.67857143,34.14246575,0.476428571,0.406964286,0.290967123,4,3,5,5,4.25,0,0,0,314,266,256,229,103,6,0,0.67,0.82,79.5006908,-83
8/19/2018,28.04018397,-3.147075322,0,0,0,80,57,5,0,,,,0,0,0,0,0,0,0,0.53801036,0.937142857,0.792142857,0.773041096,34.67857143,34.14246575,0.476428571,0.406964286,0.290967123,5,4,3,5,4.25,0,0,0,314,266,256,229,103,6,0,0.68,0,82.64354794,-57
8/20/2018,27.85101201,-0.881154209,20,1.07,0,104,63,5,0.735294118,0,0,1.07,25,9,1,0,0,0,0,0.564270864,0.987142857,0.830357143,0.771205479,35.39285714,34.00547945,0.417857143,0.406964286,0.289241096,5,5,4,3,4.25,0,0,0,339,275,257,229,103,6,0,0,0,89.42857143,-63
8/21/2018,27.19572467,-3.052297875,0,0,0,56.50483559,41.61121857,5,0,,,,0,0,0,0,0,0,0,0.564270864,0.801428571,0.7875,0.767972603,33.17857143,33.89589041,0.305,0.38125,0.288218265,5,5,5,4,4.75,0,0,0,328,249,234,218,102,6,0,1.07,0,86.64354794,-41.61121857
8/22/2018,28.36753527,5.458239137,77,1.35,0.35,71,70,5,1.08,0.37,0,0.98,8,27,18,2,0,0,0,0.602842292,0.834285714,0.835714286,0.766465753,35.92857143,33.91506849,0.246428571,0.39375,0.287492237,5,5,5,5,5,0,0,0,336,276,252,220,102,6,0,0,0,88.21497651,-70
8/23/2018,28.33535947,-0.149873368,27,0.85,0,87,47,5,1.003401361,0,0,0.85,47,0,0,0,0,0,0,0.604985333,0.66,0.802857143,0.766383562,34.21428571,33.79178082,0.167142857,0.37125,0.285026484,5,5,5,5,5,0,0,0,334,265,247,204,82,3,0,1.35,0.35,83.21497651,-47
8/24/2018,29.00979011,3.141466506,57,0.97,0.266666667,56,37,5,1.279761905,0.27,0,0.7,21,11,1,1,0,0,0,0.61737555,0.702857143,0.808928571,0.766849315,34.78571429,33.85753425,0.088095238,0.367916667,0.28403105,5,5,5,5,5,0,0,0,350,264,237,195,79,3,0,0.85,0,77.35783366,-37
